source_file,subject_id,trial_id,segment_index,text_word_count,text_lm_token_count,text_lm_token_count_with_special_tokens,text_was_truncated,scanpath_token_count,scanpath_unique_token_count,scanpath_repetition_ratio,scanpath_lm_token_count,scanpath_lm_token_count_with_special_tokens,scanpath_was_truncated,scanpath_vs_text_word_ratio,scanpath_vs_text_lm_token_ratio
sub-024.json,sub-024,"Ahora debería reírme, si no estuviera muerto::sub-024::seg_0029",29,21,25,27,False,17,13,0.23529411764705888,22,24,False,0.8095238095238095,0.88
sub-024.json,sub-024,"Ahora debería reírme, si no estuviera muerto::sub-024::seg_0030",30,37,43,45,False,28,24,0.1428571428571429,34,36,False,0.7567567567567568,0.7906976744186046
sub-024.json,sub-024,"Ahora debería reírme, si no estuviera muerto::sub-024::seg_0031",31,1,1,3,False,1,1,0.0,2,4,False,1.0,2.0
sub-024.json,sub-024,"Ahora debería reírme, si no estuviera muerto::sub-024::seg_0032",32,24,33,35,False,21,19,0.09523809523809523,32,34,False,0.875,0.9696969696969697
sub-024.json,sub-024,"Ahora debería reírme, si no estuviera muerto::sub-024::seg_0033",33,15,17,19,False,16,12,0.25,19,21,False,1.0666666666666667,1.1176470588235294
sub-024.json,sub-024,"Ahora debería reírme, si no estuviera muerto::sub-024::seg_0034",34,3,4,6,False,5,3,0.4,8,10,False,1.6666666666666667,2.0
sub-024.json,sub-024,"Ahora debería reírme, si no estuviera muerto::sub-024::seg_0035",35,1,2,4,False,1,1,0.0,2,4,False,1.0,1.0
sub-024.json,sub-024,"Ahora debería reírme, si no estuviera muerto::sub-024::seg_0036",36,13,15,17,False,8,8,0.0,10,12,False,0.6153846153846154,0.6666666666666666
sub-024.json,sub-024,"Ahora debería reírme, si no estuviera muerto::sub-024::seg_0037",37,14,17,19,False,13,11,0.15384615384615385,17,19,False,0.9285714285714286,1.0
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0000",0,22,25,27,False,14,12,0.1428571428571429,18,20,False,0.6363636363636364,0.72
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0001",1,22,24,26,False,19,16,0.1578947368421053,22,24,False,0.8636363636363636,0.9166666666666666
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0002",2,8,10,12,False,6,6,0.0,9,11,False,0.75,0.9
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0003",3,27,33,35,False,21,19,0.09523809523809523,27,29,False,0.7777777777777778,0.8181818181818182
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0004",4,24,27,29,False,17,13,0.23529411764705888,20,22,False,0.7083333333333334,0.7407407407407407
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0005",5,31,35,37,False,17,15,0.11764705882352944,20,22,False,0.5483870967741935,0.5714285714285714
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0006",6,13,13,15,False,10,10,0.0,11,13,False,0.7692307692307693,0.8461538461538461
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0007",7,24,29,31,False,13,12,0.07692307692307687,18,20,False,0.5416666666666666,0.6206896551724138
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0008",8,21,24,26,False,14,13,0.0714285714285714,18,20,False,0.6666666666666666,0.75
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0009",9,18,24,26,False,13,12,0.07692307692307687,18,20,False,0.7222222222222222,0.75
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0010",10,18,24,26,False,13,9,0.3076923076923077,20,22,False,0.7222222222222222,0.8333333333333334
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0011",11,20,24,26,False,12,11,0.08333333333333337,16,18,False,0.6,0.6666666666666666
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0012",12,17,22,24,False,21,15,0.2857142857142857,26,28,False,1.2352941176470589,1.1818181818181819
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0013",13,32,37,39,False,16,15,0.0625,20,22,False,0.5,0.5405405405405406
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0014",14,20,25,27,False,18,14,0.2222222222222222,23,25,False,0.9,0.92
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0015",15,41,49,51,False,25,20,0.19999999999999996,35,37,False,0.6097560975609756,0.7142857142857143
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0016",16,6,8,10,False,3,3,0.0,5,7,False,0.5,0.625
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0017",17,23,27,29,False,13,13,0.0,18,20,False,0.5652173913043478,0.6666666666666666
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0018",18,2,2,4,False,2,2,0.0,3,5,False,1.0,1.5
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0019",19,1,2,4,False,1,1,0.0,2,4,False,1.0,1.0
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0020",20,7,15,17,False,6,5,0.16666666666666663,12,14,False,0.8571428571428571,0.8
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0021",21,16,17,19,False,9,8,0.11111111111111116,10,12,False,0.5625,0.5882352941176471
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0022",22,8,10,12,False,5,5,0.0,7,9,False,0.625,0.7
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0023",23,16,19,21,False,16,11,0.3125,19,21,False,1.0,1.0
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0024",24,12,15,17,False,7,7,0.0,10,12,False,0.5833333333333334,0.6666666666666666
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0025",25,30,44,46,False,19,15,0.21052631578947367,34,36,False,0.6333333333333333,0.7727272727272727
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0026",26,24,29,31,False,24,17,0.29166666666666663,32,34,False,1.0,1.103448275862069
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0027",27,1,3,5,False,1,1,0.0,3,5,False,1.0,1.0
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0028",28,29,34,36,False,18,16,0.11111111111111116,25,27,False,0.6206896551724138,0.7352941176470589
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0029",29,20,23,25,False,12,12,0.0,16,18,False,0.6,0.6956521739130435
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0030",30,36,42,44,False,20,20,0.0,25,27,False,0.5555555555555556,0.5952380952380952
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0031",31,25,34,36,False,21,19,0.09523809523809523,28,30,False,0.84,0.8235294117647058
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0032",32,28,36,38,False,24,18,0.25,33,35,False,0.8571428571428571,0.9166666666666666
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0033",33,13,15,17,False,8,8,0.0,10,12,False,0.6153846153846154,0.6666666666666666
sub-027.json,sub-027,"Ahora debería reírme, si no estuviera muerto::sub-027::seg_0034",34,14,17,19,False,9,8,0.11111111111111116,13,15,False,0.6428571428571429,0.7647058823529411
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0000",0,22,25,27,False,19,16,0.1578947368421053,23,25,False,0.8636363636363636,0.92
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0001",1,23,25,27,False,17,12,0.2941176470588235,19,21,False,0.7391304347826086,0.76
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0002",2,9,11,13,False,6,5,0.16666666666666663,8,10,False,0.6666666666666666,0.7272727272727273
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0003",3,27,33,35,False,9,9,0.0,12,14,False,0.3333333333333333,0.36363636363636365
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0004",4,23,25,27,False,16,14,0.125,19,21,False,0.6956521739130435,0.76
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0005",5,30,34,36,False,23,16,0.30434782608695654,29,31,False,0.7666666666666667,0.8529411764705882
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0006",6,14,14,16,False,11,8,0.2727272727272727,12,14,False,0.7857142857142857,0.8571428571428571
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0007",7,24,29,31,False,15,11,0.2666666666666667,24,26,False,0.625,0.8275862068965517
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0008",8,21,24,26,False,17,14,0.17647058823529416,20,22,False,0.8095238095238095,0.8333333333333334
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0009",9,20,28,30,False,16,13,0.1875,24,26,False,0.8,0.8571428571428571
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0010",10,15,20,22,False,13,10,0.23076923076923073,21,23,False,0.8666666666666667,1.05
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0011",11,20,23,25,False,13,11,0.15384615384615385,17,19,False,0.65,0.7391304347826086
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0012",12,17,22,24,False,16,13,0.1875,21,23,False,0.9411764705882353,0.9545454545454546
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0013",13,33,38,40,False,20,14,0.30000000000000004,25,27,False,0.6060606060606061,0.6578947368421053
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0014",14,1,1,3,False,1,1,0.0,2,4,False,1.0,2.0
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0015",15,3,4,6,False,4,4,0.0,5,7,False,1.3333333333333333,1.25
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0016",16,20,25,27,False,17,15,0.11764705882352944,22,24,False,0.85,0.88
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0017",17,42,50,52,False,30,23,0.23333333333333328,38,40,False,0.7142857142857143,0.76
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0018",18,4,5,7,False,3,3,0.0,5,7,False,0.75,1.0
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0019",19,24,28,30,False,24,16,0.33333333333333337,31,33,False,1.0,1.1071428571428572
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0020",20,11,17,19,False,6,6,0.0,11,13,False,0.5454545454545454,0.6470588235294118
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0021",21,16,16,18,False,11,8,0.2727272727272727,12,14,False,0.6875,0.75
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0022",22,6,7,9,False,3,3,0.0,5,7,False,0.5,0.7142857142857143
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0023",23,11,12,14,False,8,7,0.125,10,12,False,0.7272727272727273,0.8333333333333334
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0024",24,5,6,8,False,4,3,0.25,5,7,False,0.8,0.8333333333333334
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0025",25,12,13,15,False,3,3,0.0,4,6,False,0.25,0.3076923076923077
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0026",26,1,2,4,False,1,1,0.0,2,4,False,1.0,1.0
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0027",27,1,3,5,False,1,1,0.0,3,5,False,1.0,1.0
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0028",28,3,4,6,False,2,2,0.0,3,5,False,0.6666666666666666,0.75
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0029",29,4,7,9,False,2,2,0.0,5,7,False,0.5,0.7142857142857143
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0030",30,2,2,4,False,2,2,0.0,3,5,False,1.0,1.5
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0031",31,25,35,37,False,14,11,0.2142857142857143,27,29,False,0.56,0.7714285714285715
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0032",32,1,2,4,False,1,1,0.0,2,4,False,1.0,1.0
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0033",33,8,12,14,False,4,4,0.0,8,10,False,0.5,0.6666666666666666
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0034",34,24,29,31,False,17,15,0.11764705882352944,24,26,False,0.7083333333333334,0.8275862068965517
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0035",35,1,3,5,False,1,1,0.0,3,5,False,1.0,1.0
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0036",36,1,1,3,False,1,1,0.0,2,4,False,1.0,2.0
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0037",37,1,3,5,False,1,1,0.0,3,5,False,1.0,1.0
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0038",38,27,32,34,False,19,14,0.26315789473684215,26,28,False,0.7037037037037037,0.8125
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0039",39,21,25,27,False,17,15,0.11764705882352944,20,22,False,0.8095238095238095,0.8
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0040",40,36,41,43,False,35,24,0.3142857142857143,41,43,False,0.9722222222222222,1.0
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0041",41,26,35,37,False,20,18,0.09999999999999998,30,32,False,0.7692307692307693,0.8571428571428571
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0042",42,29,37,39,False,31,18,0.4193548387096774,40,42,False,1.0689655172413792,1.0810810810810811
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0043",43,13,15,17,False,9,7,0.2222222222222222,13,15,False,0.6923076923076923,0.8666666666666667
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0044",44,14,17,19,False,9,8,0.11111111111111116,13,15,False,0.6428571428571429,0.7647058823529411
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0045",45,6,7,9,False,4,4,0.0,5,7,False,0.6666666666666666,0.7142857142857143
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0046",46,3,6,8,False,3,3,0.0,4,6,False,1.0,0.6666666666666666
sub-028.json,sub-028,"Ahora debería reírme, si no estuviera muerto::sub-028::seg_0047",47,1,2,4,False,1,1,0.0,2,4,False,1.0,1.0
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0000",0,22,24,26,False,23,18,0.21739130434782605,28,30,False,1.0454545454545454,1.1666666666666667
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0001",1,24,27,29,False,26,18,0.3076923076923077,31,33,False,1.0833333333333333,1.1481481481481481
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0002",2,10,12,14,False,10,8,0.19999999999999996,13,15,False,1.0,1.0833333333333333
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0003",3,27,33,35,False,29,22,0.24137931034482762,36,38,False,1.0740740740740742,1.0909090909090908
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0004",4,26,29,31,False,21,17,0.19047619047619047,23,25,False,0.8076923076923077,0.7931034482758621
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0005",5,30,33,35,False,24,20,0.16666666666666663,29,31,False,0.8,0.8787878787878788
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0006",6,3,3,5,False,2,2,0.0,3,5,False,0.6666666666666666,1.0
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0007",7,1,2,4,False,1,1,0.0,2,4,False,1.0,1.0
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0008",8,13,13,15,False,11,9,0.18181818181818177,12,14,False,0.8461538461538461,0.9230769230769231
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0009",9,18,22,24,False,15,11,0.2666666666666667,18,20,False,0.8333333333333334,0.8181818181818182
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0010",10,1,1,3,False,1,1,0.0,2,4,False,1.0,2.0
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0011",11,7,8,10,False,6,6,0.0,7,9,False,0.8571428571428571,0.875
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0012",12,20,22,24,False,14,14,0.0,17,19,False,0.7,0.7727272727272727
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0013",13,19,25,27,False,16,13,0.1875,21,23,False,0.8421052631578947,0.84
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0014",14,17,22,24,False,22,13,0.40909090909090906,37,39,False,1.2941176470588236,1.6818181818181819
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0015",15,22,26,28,False,18,16,0.11111111111111116,22,24,False,0.8181818181818182,0.8461538461538461
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0016",16,18,23,25,False,18,14,0.2222222222222222,22,24,False,1.0,0.9565217391304348
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0017",17,32,36,38,False,29,21,0.27586206896551724,33,35,False,0.90625,0.9166666666666666
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0018",18,22,27,29,False,18,15,0.16666666666666663,22,24,False,0.8181818181818182,0.8148148148148148
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0019",19,42,49,51,False,29,25,0.13793103448275867,37,39,False,0.6904761904761905,0.7551020408163265
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0020",20,1,2,4,False,2,2,0.0,5,7,False,2.0,2.5
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0021",21,1,1,3,False,1,1,0.0,2,4,False,1.0,2.0
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0022",22,6,8,10,False,3,3,0.0,5,7,False,0.5,0.625
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0023",23,23,27,29,False,23,18,0.21739130434782605,28,30,False,1.0,1.037037037037037
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0024",24,5,6,8,False,3,3,0.0,5,7,False,0.6,0.8333333333333334
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0025",25,14,15,17,False,11,11,0.0,13,15,False,0.7857142857142857,0.8666666666666667
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0026",26,1,1,3,False,1,1,0.0,2,4,False,1.0,2.0
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0027",27,7,9,11,False,7,6,0.1428571428571429,10,12,False,1.0,1.1111111111111112
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0028",28,13,22,24,False,6,6,0.0,10,12,False,0.46153846153846156,0.45454545454545453
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0029",29,9,9,11,False,7,7,0.0,8,10,False,0.7777777777777778,0.8888888888888888
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0030",30,1,4,6,False,1,1,0.0,2,4,False,1.0,0.5
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0031",31,6,6,8,False,5,5,0.0,6,8,False,0.8333333333333334,1.0
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0032",32,8,10,12,False,6,6,0.0,8,10,False,0.75,0.8
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0033",33,16,19,21,False,14,12,0.1428571428571429,18,20,False,0.875,0.9473684210526315
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0034",34,13,16,18,False,10,8,0.19999999999999996,13,15,False,0.7692307692307693,0.8125
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0035",35,31,45,47,False,28,19,0.3214285714285714,42,44,False,0.9032258064516129,0.9333333333333333
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0036",36,24,29,31,False,19,17,0.10526315789473684,23,25,False,0.7916666666666666,0.7931034482758621
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0037",37,2,4,6,False,4,3,0.25,8,10,False,2.0,2.0
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0038",38,6,6,8,False,9,6,0.33333333333333337,10,12,False,1.5,1.6666666666666667
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0039",39,1,1,3,False,1,1,0.0,2,4,False,1.0,2.0
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0040",40,11,13,15,False,11,10,0.09090909090909094,15,17,False,1.0,1.1538461538461537
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0041",41,1,1,3,False,1,1,0.0,2,4,False,1.0,2.0
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0042",42,28,32,34,False,26,17,0.34615384615384615,36,38,False,0.9285714285714286,1.125
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0043",43,20,23,25,False,18,15,0.16666666666666663,23,25,False,0.9,1.0
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0044",44,15,17,19,False,12,10,0.16666666666666663,15,17,False,0.8,0.8823529411764706
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0045",45,1,1,3,False,1,1,0.0,2,4,False,1.0,2.0
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0046",46,22,25,27,False,20,16,0.19999999999999996,24,26,False,0.9090909090909091,0.96
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0047",47,25,34,36,False,27,19,0.2962962962962963,38,40,False,1.08,1.1176470588235294
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0048",48,2,2,4,False,2,2,0.0,3,5,False,1.0,1.5
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0049",49,1,2,4,False,1,1,0.0,3,5,False,1.0,1.5
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0050",50,29,40,42,False,31,24,0.22580645161290325,42,44,False,1.0689655172413792,1.05
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0051",51,14,16,18,False,12,11,0.08333333333333337,14,16,False,0.8571428571428571,0.875
sub-034.json,sub-034,"Ahora debería reírme, si no estuviera muerto::sub-034::seg_0052",52,14,16,18,False,10,8,0.19999999999999996,12,14,False,0.7142857142857143,0.75
sub-036.json,sub-036,"Ahora debería reírme, si no estuviera muerto::sub-036::seg_0000",0,22,25,27,False,19,14,0.26315789473684215,23,25,False,0.8636363636363636,0.92
sub-036.json,sub-036,"Ahora debería reírme, si no estuviera muerto::sub-036::seg_0001",1,22,24,26,False,21,15,0.2857142857142857,27,29,False,0.9545454545454546,1.125
sub-036.json,sub-036,"Ahora debería reírme, si no estuviera muerto::sub-036::seg_0002",2,10,12,14,False,8,8,0.0,11,13,False,0.8,0.9166666666666666
sub-036.json,sub-036,"Ahora debería reírme, si no estuviera muerto::sub-036::seg_0003",3,27,33,35,False,7,7,0.0,10,12,False,0.25925925925925924,0.30303030303030304
sub-036.json,sub-036,"Ahora debería reírme, si no estuviera muerto::sub-036::seg_0004",4,1,3,5,False,1,1,0.0,3,5,False,1.0,1.0
sub-036.json,sub-036,"Ahora debería reírme, si no estuviera muerto::sub-036::seg_0005",5,1,1,3,False,1,1,0.0,2,4,False,1.0,2.0
sub-036.json,sub-036,"Ahora debería reírme, si no estuviera muerto::sub-036::seg_0006",6,1,3,5,False,1,1,0.0,3,5,False,1.0,1.0
sub-036.json,sub-036,"Ahora debería reírme, si no estuviera muerto::sub-036::seg_0007",7,26,32,34,False,17,17,0.0,22,24,False,0.6538461538461539,0.6875
sub-036.json,sub-036,"Ahora debería reírme, si no estuviera muerto::sub-036::seg_0008",8,25,27,29,False,23,17,0.26086956521739135,27,29,False,0.92,1.0
sub-036.json,sub-036,"Ahora debería reírme, si no estuviera muerto::sub-036::seg_0009",9,15,17,19,False,12,10,0.16666666666666663,15,17,False,0.8,0.8823529411764706
sub-036.json,sub-036,"Ahora debería reírme, si no estuviera muerto::sub-036::seg_0010",10,1,1,3,False,1,1,0.0,2,4,False,1.0,2.0
sub-036.json,sub-036,"Ahora debería reírme, si no estuviera muerto::sub-036::seg_0011",11,15,17,19,False,10,9,0.09999999999999998,12,14,False,0.6666666666666666,0.7058823529411765
sub-036.json,sub-036,"Ahora debería reírme, si no estuviera muerto::sub-036::seg_0012",12,2,2,4,False,2,2,0.0,3,5,False,1.0,1.5
sub-036.json,sub-036,"Ahora debería reírme, si no estuviera muerto::sub-036::seg_0013",13,1,1,3,False,1,1,0.0,2,4,False,1.0,2.0
sub-036.json,sub-036,"Ahora debería reírme, si no estuviera muerto::sub-036::seg_0014",14,1,2,4,False,1,1,0.0,2,4,False,1.0,1.0
sub-036.json,sub-036,"Ahora debería reírme, si no estuviera muerto::sub-036::seg_0015",15,12,12,14,False,9,7,0.2222222222222222,10,12,False,0.75,0.8333333333333334
sub-036.json,sub-036,"Ahora debería reírme, si no estuviera muerto::sub-036::seg_0016",16,23,28,30,False,15,11,0.2666666666666667,21,23,False,0.6521739130434783,0.75
sub-036.json,sub-036,"Ahora debería reírme, si no estuviera muerto::sub-036::seg_0017",17,18,20,22,False,11,9,0.18181818181818177,14,16,False,0.6111111111111112,0.7
sub-036.json,sub-036,"Ahora debería reírme, si no estuviera muerto::sub-036::seg_0018",18,1,2,4,False,1,1,0.0,2,4,False,1.0,1.0
sub-036.json,sub-036,"Ahora debería reírme, si no estuviera muerto::sub-036::seg_0019",19,2,3,5,False,2,2,0.0,3,5,False,1.0,1.0
